region,model_key,model_name,run_day,leadtime_hr,lead_label,date_time,rmse,mae,mape,correlation,bias,model_wind_speed,observed_wind_speed
CA,fcn3,FourCastNet v3,05,48,48h Lead,2025-01-10 12:00:00,,,,,-0.3640670776367187,2.44927716255188,2.8133442401885986
CA,fcn3,FourCastNet v3,05,48,48h Lead,2025-01-10 18:00:00,,,,,-0.403965950012207,1.9532673358917236,2.3572332859039307
CA,fcn3,FourCastNet v3,05,48,48h Lead,2025-01-11 00:00:00,,,,,-1.2349270582199097,1.2355958223342896,2.470522880554199
CA,fcn3,FourCastNet v3,05,48,48h Lead,,0.9537435683068304,0.8402255072313196,24.994603867201235,0.8473289496789083,,,
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-07 00:00:00,,,,,-0.4376101493835449,2.112989664077759,2.5505998134613037
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-07 06:00:00,,,,,-0.3380208015441894,2.2574894428253174,2.595510244369507
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-07 12:00:00,,,,,-0.7129788398742676,2.804891586303711,3.5178704261779785
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-07 18:00:00,,,,,-0.8363564014434814,3.6651365756988525,4.501492977142334
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-08 00:00:00,,,,,-1.349106788635254,3.3453617095947266,4.6944684982299805
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-08 06:00:00,,,,,-1.3381295204162598,3.471806049346924,4.809935569763184
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-08 12:00:00,,,,,-1.3937263488769531,2.969719409942627,4.36344575881958
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-08 18:00:00,,,,,-1.2774615287780762,2.639338493347168,3.916800022125244
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-09 00:00:00,,,,,-0.6781349182128906,2.309457778930664,2.9875926971435547
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-09 06:00:00,,,,,-0.1683653593063354,1.9784058332443237,2.146771192550659
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-09 12:00:00,,,,,-0.1600604057312011,2.344133138656616,2.5041935443878174
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-09 18:00:00,,,,,-1.188462495803833,2.1716456413269043,3.3601081371307373
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-10 00:00:00,,,,,-1.05415940284729,2.472550630569458,3.526710033416748
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-10 06:00:00,,,,,-1.062035083770752,2.256997585296631,3.319032669067383
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-10 12:00:00,,,,,-0.8229093551635742,1.9904348850250244,2.8133442401885986
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-10 18:00:00,,,,,-1.444458246231079,0.9127750396728516,2.3572332859039307
CA,fcn3,FourCastNet v3,06,24,24h Lead,2025-01-11 00:00:00,,,,,-0.323528528213501,2.1469943523406982,2.470522880554199
CA,fcn3,FourCastNet v3,06,24,24h Lead,,0.9619957625033904,0.8579708337783813,25.173918861058297,0.8653316317832793,,,
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-07 00:00:00,,,,,-0.4948091506958008,2.055790662765503,2.5505998134613037
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-07 06:00:00,,,,,-0.2167830467224121,2.3787271976470947,2.595510244369507
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-07 12:00:00,,,,,-0.7196738719940186,2.79819655418396,3.5178704261779785
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-07 18:00:00,,,,,-0.3964009284973144,4.1050920486450195,4.501492977142334
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-08 00:00:00,,,,,-0.9726948738098145,3.721773624420166,4.6944684982299805
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-08 06:00:00,,,,,-1.4015910625457764,3.4083445072174072,4.809935569763184
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-08 12:00:00,,,,,-1.2712185382843018,3.0922272205352783,4.36344575881958
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-08 18:00:00,,,,,-1.127366065979004,2.7894339561462402,3.916800022125244
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-09 00:00:00,,,,,-0.9824330806732178,2.005159616470337,2.9875926971435547
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-09 06:00:00,,,,,0.0434153079986572,2.1901865005493164,2.146771192550659
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-09 12:00:00,,,,,-0.2889046669006347,2.2152888774871826,2.5041935443878174
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-09 18:00:00,,,,,-1.2187702655792236,2.1413378715515137,3.3601081371307373
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-10 00:00:00,,,,,-1.166109323501587,2.360600709915161,3.526710033416748
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-10 06:00:00,,,,,-1.1306955814361572,2.1883370876312256,3.319032669067383
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-10 12:00:00,,,,,-0.5378620624542236,2.275482177734375,2.8133442401885986
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-10 18:00:00,,,,,-1.1394424438476562,1.2177908420562744,2.3572332859039307
CA,fcn3,FourCastNet v3,07,0,0h Lead,2025-01-11 00:00:00,,,,,-0.5158418416976929,1.9546810388565063,2.470522880554199
CA,fcn3,FourCastNet v3,07,0,0h Lead,,0.9007306269253954,0.8014124772127937,23.70437425196781,0.8690803083955638,,,
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-07 00:00:00,,,,,-0.6491724252700806,1.9014273881912231,2.5505998134613037
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-07 06:00:00,,,,,0.049990177154541,2.645500421524048,2.595510244369507
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-07 12:00:00,,,,,-0.6541204452514648,2.8637499809265137,3.5178704261779785
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-07 18:00:00,,,,,-1.7578117847442627,2.7436811923980713,4.501492977142334
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-08 00:00:00,,,,,-2.574821949005127,2.1196465492248535,4.6944684982299805
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-08 06:00:00,,,,,-2.704859733581543,2.1050758361816406,4.809935569763184
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-08 12:00:00,,,,,-2.594209909439087,1.7692358493804932,4.36344575881958
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-08 18:00:00,,,,,-3.1688591837883,0.7479408383369446,3.916800022125244
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-09 00:00:00,,,,,-1.2621054649353027,1.725487232208252,2.9875926971435547
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-09 06:00:00,,,,,-0.3640300035476684,1.7827411890029907,2.146771192550659
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-09 12:00:00,,,,,-0.6289066076278687,1.8752869367599487,2.5041935443878174
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-09 18:00:00,,,,,-1.893576502799988,1.4665316343307495,3.3601081371307373
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-10 00:00:00,,,,,-1.872573733329773,1.654136300086975,3.526710033416748
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-10 06:00:00,,,,,-1.157768726348877,2.161263942718506,3.319032669067383
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-10 12:00:00,,,,,-0.4982140064239502,2.3151302337646484,2.8133442401885986
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-10 18:00:00,,,,,-0.5229676961898804,1.8342655897140503,2.3572332859039307
CA,graphcast,GraphCast,01,144,144h Lead,2025-01-11 00:00:00,,,,,-1.1702792644500732,1.300243616104126,2.470522880554199
CA,graphcast,GraphCast,01,144,144h Lead,,1.664580459901627,1.3837804478757525,38.37509332687564,0.1267895427739346,,,
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-07 00:00:00,,,,,-1.182705640792847,1.367894172668457,2.5505998134613037
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-07 06:00:00,,,,,-0.5474004745483398,2.048109769821167,2.595510244369507
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-07 12:00:00,,,,,-1.3183720111846924,2.199498414993286,3.5178704261779785
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-07 18:00:00,,,,,-1.865210771560669,2.636282205581665,4.501492977142334
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-08 00:00:00,,,,,-1.4768333435058594,3.217635154724121,4.6944684982299805
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-08 06:00:00,,,,,-1.191697597503662,3.6182379722595215,4.809935569763184
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-08 12:00:00,,,,,-0.9701199531555176,3.3933258056640625,4.36344575881958
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-08 18:00:00,,,,,-1.077383279800415,2.839416742324829,3.916800022125244
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-09 00:00:00,,,,,-0.9290375709533693,2.0585551261901855,2.9875926971435547
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-09 06:00:00,,,,,0.0512604713439941,2.1980316638946533,2.146771192550659
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-09 12:00:00,,,,,-0.3531904220581054,2.151003122329712,2.5041935443878174
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-09 18:00:00,,,,,-1.700225591659546,1.6598825454711914,3.3601081371307373
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-10 00:00:00,,,,,-1.7685948610305786,1.7581151723861694,3.526710033416748
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-10 06:00:00,,,,,-1.1781883239746094,2.1408443450927734,3.319032669067383
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-10 12:00:00,,,,,-0.7702658176422119,2.0430784225463867,2.8133442401885986
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-10 18:00:00,,,,,-1.222730040550232,1.1345032453536987,2.3572332859039307
CA,graphcast,GraphCast,03,96,96h Lead,2025-01-11 00:00:00,,,,,-1.0642706155776978,1.4062522649765015,2.470522880554199
CA,graphcast,GraphCast,03,96,96h Lead,,1.1940287180808784,1.09808745804955,32.85355654328064,0.8218589514847906,,,
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-07 00:00:00,,,,,-0.5674264430999756,1.9831733703613281,2.5505998134613037
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-07 06:00:00,,,,,-0.3948915004730224,2.2006187438964844,2.595510244369507
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-07 12:00:00,,,,,-0.9149527549743652,2.6029176712036133,3.5178704261779785
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-07 18:00:00,,,,,-0.8604776859283447,3.6410152912139893,4.501492977142334
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-08 00:00:00,,,,,-0.892582893371582,3.8018856048583984,4.6944684982299805
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-08 06:00:00,,,,,-1.02728009223938,3.7826554775238037,4.809935569763184
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-08 12:00:00,,,,,-0.6714098453521729,3.6920359134674072,4.36344575881958
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-08 18:00:00,,,,,-0.4477112293243408,3.4690887928009033,3.916800022125244
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-09 00:00:00,,,,,-0.5546908378601074,2.4329018592834473,2.9875926971435547
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-09 06:00:00,,,,,0.12394380569458,2.2707149982452393,2.146771192550659
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-09 12:00:00,,,,,-0.378528356552124,2.1256651878356934,2.5041935443878174
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-09 18:00:00,,,,,-1.8020602464675903,1.558047890663147,3.3601081371307373
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-10 00:00:00,,,,,-1.924537777900696,1.6021722555160522,3.526710033416748
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-10 06:00:00,,,,,-1.3865560293197632,1.9324766397476196,3.319032669067383
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-10 12:00:00,,,,,-0.9923453330993652,1.8209989070892334,2.8133442401885986
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-10 18:00:00,,,,,-1.5142778158187866,0.842955470085144,2.3572332859039307
CA,graphcast,GraphCast,05,48,48h Lead,2025-01-11 00:00:00,,,,,-0.8452098369598389,1.6253130435943604,2.470522880554199
CA,graphcast,GraphCast,05,48,48h Lead,,1.0258716794637477,0.899934263790355,27.81948053388053,0.8232851762610667,,,
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-07 00:00:00,,,,,-0.4859087467193603,2.0646910667419434,2.5505998134613037
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-07 06:00:00,,,,,-0.3079946041107178,2.287515640258789,2.595510244369507
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-07 12:00:00,,,,,-0.6256563663482666,2.892214059829712,3.5178704261779785
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-07 18:00:00,,,,,-0.6864514350891113,3.8150415420532227,4.501492977142334
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-08 00:00:00,,,,,-0.7992799282073975,3.895188570022583,4.6944684982299805
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-08 06:00:00,,,,,-0.9841864109039308,3.825749158859253,4.809935569763184
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-08 12:00:00,,,,,-0.863497257232666,3.499948501586914,4.36344575881958
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-08 18:00:00,,,,,-1.197960615158081,2.718839406967163,3.916800022125244
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-09 00:00:00,,,,,-0.9846978187561036,2.002894878387451,2.9875926971435547
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-09 06:00:00,,,,,-0.183984637260437,1.9627865552902222,2.146771192550659
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-09 12:00:00,,,,,-0.5168176889419556,1.9873758554458618,2.5041935443878174
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-09 18:00:00,,,,,-1.7878307104110718,1.5722774267196655,3.3601081371307373
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-10 00:00:00,,,,,-2.114124655723572,1.4125853776931763,3.526710033416748
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-10 06:00:00,,,,,-1.580466866493225,1.7385658025741577,3.319032669067383
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-10 12:00:00,,,,,-1.3041911125183103,1.509153127670288,2.8133442401885986
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-10 18:00:00,,,,,-1.3042354583740234,1.0529978275299072,2.3572332859039307
CA,graphcast,GraphCast,06,24,24h Lead,2025-01-11 00:00:00,,,,,-0.3351659774780273,2.135356903076172,2.470522880554199
CA,graphcast,GraphCast,06,24,24h Lead,,1.082764343558386,0.944850017042721,28.82392017142788,0.8138095157722154,,,
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-07 00:00:00,,,,,-0.4948091506958008,2.055790662765503,2.5505998134613037
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-07 06:00:00,,,,,-0.3021759986877441,2.2933342456817627,2.595510244369507
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-07 12:00:00,,,,,-0.6200423240661621,2.8978281021118164,3.5178704261779785
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-07 18:00:00,,,,,-0.5628650188446045,3.9386279582977295,4.501492977142334
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-08 00:00:00,,,,,-0.753859281539917,3.9406092166900635,4.6944684982299805
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-08 06:00:00,,,,,-0.7182917594909668,4.091643810272217,4.809935569763184
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-08 12:00:00,,,,,-0.5009191036224365,3.8625266551971436,4.36344575881958
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-08 18:00:00,,,,,-0.6550300121307373,3.261770009994507,3.916800022125244
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-09 00:00:00,,,,,-0.5296924114227295,2.457900285720825,2.9875926971435547
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-09 06:00:00,,,,,0.1284430027008056,2.275214195251465,2.146771192550659
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-09 12:00:00,,,,,-0.3296256065368652,2.174567937850952,2.5041935443878174
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-09 18:00:00,,,,,-1.7057044506072998,1.6544036865234375,3.3601081371307373
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-10 00:00:00,,,,,-1.86147141456604,1.665238618850708,3.526710033416748
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-10 06:00:00,,,,,-1.2882003784179688,2.030832290649414,3.319032669067383
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-10 12:00:00,,,,,-0.9715102910995485,1.8418339490890503,2.8133442401885986
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-10 18:00:00,,,,,-1.5756455659866333,0.7815877199172974,2.3572332859039307
CA,graphcast,GraphCast,07,0,0h Lead,2025-01-11 00:00:00,,,,,-0.8642541170120239,1.6062687635421753,2.470522880554199
CA,graphcast,GraphCast,07,0,0h Lead,,0.9522345812511224,0.8154435227898991,25.64461922860803,0.8424681263600583,,,
CA,ifs,IFS,01,144,144h Lead,2025-01-07 00:00:00,,,,,-0.73465895652771,1.8159408569335938,2.5505998134613037
CA,ifs,IFS,01,144,144h Lead,2025-01-07 06:00:00,,,,,-0.7091424465179443,1.8863677978515625,2.595510244369507
CA,ifs,IFS,01,144,144h Lead,2025-01-07 12:00:00,,,,,-1.307318925857544,2.2105515003204346,3.5178704261779785
CA,ifs,IFS,01,144,144h Lead,2025-01-07 18:00:00,,,,,-2.050769567489624,2.45072340965271,4.501492977142334
CA,ifs,IFS,01,144,144h Lead,2025-01-08 00:00:00,,,,,-0.5411152839660645,4.153353214263916,4.6944684982299805
CA,ifs,IFS,01,144,144h Lead,2025-01-08 06:00:00,,,,,-0.528963565826416,4.280972003936768,4.809935569763184
CA,ifs,IFS,01,144,144h Lead,2025-01-08 12:00:00,,,,,-1.193110466003418,3.170335292816162,4.36344575881958
CA,ifs,IFS,01,144,144h Lead,2025-01-08 18:00:00,,,,,-1.0892865657806396,2.8275134563446045,3.916800022125244
CA,ifs,IFS,01,144,144h Lead,2025-01-09 00:00:00,,,,,-0.6787159442901611,2.3088767528533936,2.9875926971435547
CA,ifs,IFS,01,144,144h Lead,2025-01-09 06:00:00,,,,,0.1654744148254394,2.3122456073760986,2.146771192550659
CA,ifs,IFS,01,144,144h Lead,2025-01-09 12:00:00,,,,,-0.2763774394989013,2.227816104888916,2.5041935443878174
CA,ifs,IFS,01,144,144h Lead,2025-01-09 18:00:00,,,,,-1.0367305278778076,2.3233776092529297,3.3601081371307373
CA,ifs,IFS,01,144,144h Lead,2025-01-10 00:00:00,,,,,-1.1439363956451416,2.3827736377716064,3.526710033416748
CA,ifs,IFS,01,144,144h Lead,2025-01-10 06:00:00,,,,,-0.8935234546661377,2.425509214401245,3.319032669067383
CA,ifs,IFS,01,144,144h Lead,2025-01-10 12:00:00,,,,,-0.4619615077972412,2.3513827323913574,2.8133442401885986
CA,ifs,IFS,01,144,144h Lead,2025-01-10 18:00:00,,,,,0.0258147716522216,2.3830480575561523,2.3572332859039307
CA,ifs,IFS,01,144,144h Lead,2025-01-11 00:00:00,,,,,-0.4403860569000244,2.030136823654175,2.470522880554199
CA,ifs,IFS,01,144,144h Lead,,0.9169717599328646,0.781016840654261,22.56106877583896,0.793920281307894,,,
CA,ifs,IFS,03,96,96h Lead,2025-01-07 00:00:00,,,,,-0.9913920164108276,1.559207797050476,2.5505998134613037
CA,ifs,IFS,03,96,96h Lead,2025-01-07 06:00:00,,,,,-1.1873154640197754,1.4081947803497314,2.595510244369507
CA,ifs,IFS,03,96,96h Lead,2025-01-07 12:00:00,,,,,-1.5428149700164795,1.975055456161499,3.5178704261779785
CA,ifs,IFS,03,96,96h Lead,2025-01-07 18:00:00,,,,,-1.6270990371704102,2.874393939971924,4.501492977142334
CA,ifs,IFS,03,96,96h Lead,2025-01-08 00:00:00,,,,,-0.1534771919250488,4.540991306304932,4.6944684982299805
CA,ifs,IFS,03,96,96h Lead,2025-01-08 06:00:00,,,,,0.743772029876709,5.553707599639893,4.809935569763184
CA,ifs,IFS,03,96,96h Lead,2025-01-08 12:00:00,,,,,1.0193490982055664,5.3827948570251465,4.36344575881958
CA,ifs,IFS,03,96,96h Lead,2025-01-08 18:00:00,,,,,1.8005428314208984,5.717342853546143,3.916800022125244
CA,ifs,IFS,03,96,96h Lead,2025-01-09 00:00:00,,,,,1.1939716339111328,4.1815643310546875,2.9875926971435547
CA,ifs,IFS,03,96,96h Lead,2025-01-09 06:00:00,,,,,1.0434770584106443,3.1902482509613037,2.146771192550659
CA,ifs,IFS,03,96,96h Lead,2025-01-09 12:00:00,,,,,0.4568822383880615,2.961075782775879,2.5041935443878174
CA,ifs,IFS,03,96,96h Lead,2025-01-09 18:00:00,,,,,-0.3043801784515381,3.055727958679199,3.3601081371307373
CA,ifs,IFS,03,96,96h Lead,2025-01-10 00:00:00,,,,,-0.8555059432983398,2.671204090118408,3.526710033416748
CA,ifs,IFS,03,96,96h Lead,2025-01-10 06:00:00,,,,,-0.8377280235290527,2.48130464553833,3.319032669067383
CA,ifs,IFS,03,96,96h Lead,2025-01-10 12:00:00,,,,,-0.3558003902435303,2.4575438499450684,2.8133442401885986
CA,ifs,IFS,03,96,96h Lead,2025-01-10 18:00:00,,,,,-0.0733985900878906,2.28383469581604,2.3572332859039307
CA,ifs,IFS,03,96,96h Lead,2025-01-11 00:00:00,,,,,-0.3943490982055664,2.076173782348633,2.470522880554199
CA,ifs,IFS,03,96,96h Lead,,0.9945456264232732,0.857720929033616,26.45734994276956,0.6765487774952489,,,
CA,ifs,IFS,05,48,48h Lead,2025-01-07 00:00:00,,,,,-0.4592616558074951,2.0913381576538086,2.5505998134613037
CA,ifs,IFS,05,48,48h Lead,2025-01-07 06:00:00,,,,,-0.4637985229492187,2.131711721420288,2.595510244369507
CA,ifs,IFS,05,48,48h Lead,2025-01-07 12:00:00,,,,,-0.773526668548584,2.7443437576293945,3.5178704261779785
CA,ifs,IFS,05,48,48h Lead,2025-01-07 18:00:00,,,,,-0.5858736038208008,3.915619373321533,4.501492977142334
CA,ifs,IFS,05,48,48h Lead,2025-01-08 00:00:00,,,,,0.0656909942626953,4.760159492492676,4.6944684982299805
CA,ifs,IFS,05,48,48h Lead,2025-01-08 06:00:00,,,,,-0.3598480224609375,4.450087547302246,4.809935569763184
CA,ifs,IFS,05,48,48h Lead,2025-01-08 12:00:00,,,,,-0.277012825012207,4.086432933807373,4.36344575881958
CA,ifs,IFS,05,48,48h Lead,2025-01-08 18:00:00,,,,,-0.4994878768920898,3.4173121452331543,3.916800022125244
CA,ifs,IFS,05,48,48h Lead,2025-01-09 00:00:00,,,,,-0.3058228492736816,2.681769847869873,2.9875926971435547
CA,ifs,IFS,05,48,48h Lead,2025-01-09 06:00:00,,,,,-0.2523545026779175,1.8944166898727417,2.146771192550659
CA,ifs,IFS,05,48,48h Lead,2025-01-09 12:00:00,,,,,-0.4019854068756103,2.102208137512207,2.5041935443878174
CA,ifs,IFS,05,48,48h Lead,2025-01-09 18:00:00,,,,,-0.7577934265136719,2.6023147106170654,3.3601081371307373
CA,ifs,IFS,05,48,48h Lead,2025-01-10 00:00:00,,,,,-1.1259427070617676,2.4007673263549805,3.526710033416748
CA,ifs,IFS,05,48,48h Lead,2025-01-10 06:00:00,,,,,-1.1195006370544434,2.1995320320129395,3.319032669067383
CA,ifs,IFS,05,48,48h Lead,2025-01-10 12:00:00,,,,,-1.0223867893218994,1.7909574508666992,2.8133442401885986
CA,ifs,IFS,05,48,48h Lead,2025-01-10 18:00:00,,,,,-1.267749905586243,1.089483380317688,2.3572332859039307
CA,ifs,IFS,05,48,48h Lead,2025-01-11 00:00:00,,,,,-0.7047150135040283,1.765807867050171,2.470522880554199
CA,ifs,IFS,05,48,48h Lead,,0.7025508943860623,0.6142794945660759,20.221166221466657,0.9436278005873704,,,
CA,ifs,IFS,06,24,24h Lead,2025-01-07 00:00:00,,,,,-0.3349301815032959,2.215669631958008,2.5505998134613037
CA,ifs,IFS,06,24,24h Lead,2025-01-07 06:00:00,,,,,-0.300180435180664,2.2953298091888428,2.595510244369507
CA,ifs,IFS,06,24,24h Lead,2025-01-07 12:00:00,,,,,-0.199991226196289,3.3178791999816895,3.5178704261779785
CA,ifs,IFS,06,24,24h Lead,2025-01-07 18:00:00,,,,,-0.3207345008850097,4.180758476257324,4.501492977142334
CA,ifs,IFS,06,24,24h Lead,2025-01-08 00:00:00,,,,,-0.3327207565307617,4.361747741699219,4.6944684982299805
CA,ifs,IFS,06,24,24h Lead,2025-01-08 06:00:00,,,,,-0.5173277854919434,4.29260778427124,4.809935569763184
CA,ifs,IFS,06,24,24h Lead,2025-01-08 12:00:00,,,,,-0.562004804611206,3.801440954208374,4.36344575881958
CA,ifs,IFS,06,24,24h Lead,2025-01-08 18:00:00,,,,,-0.6631722450256348,3.2536277770996094,3.916800022125244
CA,ifs,IFS,06,24,24h Lead,2025-01-09 00:00:00,,,,,-0.6635291576385498,2.324063539505005,2.9875926971435547
CA,ifs,IFS,06,24,24h Lead,2025-01-09 06:00:00,,,,,-0.3560935258865356,1.7906776666641235,2.146771192550659
CA,ifs,IFS,06,24,24h Lead,2025-01-09 12:00:00,,,,,-0.2548377513885498,2.2493557929992676,2.5041935443878174
CA,ifs,IFS,06,24,24h Lead,2025-01-09 18:00:00,,,,,0.1565883159637451,3.5166964530944824,3.3601081371307373
CA,ifs,IFS,06,24,24h Lead,2025-01-10 00:00:00,,,,,-0.659883975982666,2.866826057434082,3.526710033416748
CA,ifs,IFS,06,24,24h Lead,2025-01-10 06:00:00,,,,,-1.033350944519043,2.28568172454834,3.319032669067383
CA,ifs,IFS,06,24,24h Lead,2025-01-10 12:00:00,,,,,-0.8653744459152222,1.9479697942733765,2.8133442401885986
CA,ifs,IFS,06,24,24h Lead,2025-01-10 18:00:00,,,,,-0.8322638273239136,1.524969458580017,2.3572332859039307
CA,ifs,IFS,06,24,24h Lead,2025-01-11 00:00:00,,,,,-0.8552902936935425,1.6152325868606567,2.470522880554199
CA,ifs,IFS,06,24,24h Lead,,0.5847063542723426,0.5240161278668571,17.01917889708709,0.9497341419389794,,,
CA,ifs,IFS,07,0,0h Lead,2025-01-07 00:00:00,,,,,-0.3429138660430908,2.207685947418213,2.5505998134613037
CA,ifs,IFS,07,0,0h Lead,2025-01-07 06:00:00,,,,,-0.1731905937194824,2.4223196506500244,2.595510244369507
CA,ifs,IFS,07,0,0h Lead,2025-01-07 12:00:00,,,,,-0.1210379600524902,3.3968324661254883,3.5178704261779785
CA,ifs,IFS,07,0,0h Lead,2025-01-07 18:00:00,,,,,0.1171216964721679,4.618614673614502,4.501492977142334
CA,ifs,IFS,07,0,0h Lead,2025-01-08 00:00:00,,,,,-0.2074460983276367,4.487022399902344,4.6944684982299805
CA,ifs,IFS,07,0,0h Lead,2025-01-08 06:00:00,,,,,-0.1036849021911621,4.7062506675720215,4.809935569763184
